name,feature_set,feature_set_type,n_features,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,average_precision_mean,average_precision_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std
RandomForestClassifier_base,base,manual,7,0.849090909090909,0.12928282788822673,0.8400000000000001,0.13928388277184117,0.9147380952380951,0.08587895557898845,0.8076190476190476,0.17305052805689725,0.8433333333333334,0.13482498944104457,0.78,0.20396078054371142
RandomForestClassifier_activity_rhythm,activity_rhythm,manual,3,0.6836363636363637,0.09797958971132716,0.659047619047619,0.09506710841316686,0.7882936507936508,0.05166752004756917,0.5845454545454546,0.13452088227704664,0.6833333333333333,0.1855921454276674,0.58,0.19646882704388502
RandomForestClassifier_hourly_activity,hourly_activity,manual,24,0.7963636363636365,0.06744449814905965,0.7947619047619048,0.06357900793055131,0.8125317460317462,0.10132543878624706,0.7602164502164502,0.06468181495856921,0.7666666666666666,0.12247448713915891,0.78,0.12884098726725127
RandomForestClassifier_six_hour_bins,six_hour_bins,manual,8,0.7236363636363636,0.07748100273695463,0.7178571428571429,0.08720268568124882,0.7304761904761905,0.08536419908404679,0.6466666666666666,0.09797958971132714,0.7066666666666667,0.14966629547095767,0.65,0.20976176963403032
RandomForestClassifier_full,full,manual,48,0.7963636363636365,0.06744449814905965,0.7947619047619048,0.06357900793055131,0.9308095238095238,0.05736536045819696,0.7602164502164502,0.06468181495856921,0.7666666666666666,0.12247448713915891,0.78,0.12884098726725127
RandomForestClassifier_all_candidates,all_candidates,automatic,20,0.8145454545454547,0.12877040879727836,0.8140476190476191,0.13441398804218965,0.9155317460317459,0.07700465934668183,0.7811111111111111,0.1458732749535672,0.78,0.12884098726725127,0.79,0.18
RandomForestClassifier_positive_permutation,positive_permutation,automatic,3,0.8672727272727274,0.101492987177839,0.8707142857142858,0.10348135108644331,0.9641666666666667,0.05649483752226099,0.8429292929292929,0.1190505924680048,0.8466666666666667,0.1484737163421339,0.8699999999999999,0.1661324772583615
RandomForestClassifier_rfecv_selected,rfecv_selected,automatic,10,0.8872727272727273,0.09228056393054193,0.8816666666666666,0.09695359714832656,0.9280317460317459,0.06026360168528462,0.86,0.11575836902790225,0.9099999999999999,0.11135528725660043,0.8300000000000001,0.15362291495737218
RandomForestClassifier_select_from_model,select_from_model,automatic,20,0.850909090909091,0.13722154373900514,0.8483333333333334,0.13888444437333106,0.9280317460317459,0.06026360168528462,0.8300000000000001,0.15362291495737218,0.8300000000000001,0.15362291495737218,0.8300000000000001,0.15362291495737218
DummyClassifier_most_frequent,baseline,baseline,48,0.5927272727272727,0.04081808058298846,0.5,0.0,0.40727272727272723,0.04081808058298844,0.0,0.0,0.0,0.0,0.0,0.0
