sample_type,classifier,name,scores,metadata
person,Logistic Regression,LogisticRegression_manual_base_remove_inactive_ratio,"{'accuracy': array([0.90909091, 0.90909091, 1.        , 1.        , 0.8       ]), 'balanced_accuracy': array([0.91666667, 0.91666667, 1.        , 1.        , 0.79166667]), 'average_precision': array([0.92666667, 0.92666667, 1.        , 1.        , 0.8875    ]), 'f1': array([0.90909091, 0.90909091, 1.        , 1.        , 0.75      ]), 'precision': array([0.83333333, 0.83333333, 1.        , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_base', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_ratio', 'n_features': 6, 'features': ['mean', 'sd', 'day_night_ratio', 'longest_inactivity', 'mean_absolute_change_activity', 'daily_mean_activity_variance']}"
person,Logistic Regression,LogisticRegression_manual_six_hour_bins_remove_inactive_afternoon,"{'accuracy': array([0.90909091, 0.63636364, 0.72727273, 0.90909091, 0.6       ]), 'balanced_accuracy': array([0.91666667, 0.63333333, 0.78571429, 0.92857143, 0.58333333]), 'average_precision': array([0.96666667, 0.75952381, 0.95      , 0.80416667, 0.75      ]), 'f1': array([0.90909091, 0.6       , 0.72727273, 0.88888889, 0.5       ]), 'precision': array([0.83333333, 0.6       , 0.57142857, 0.8       , 0.5       ]), 'recall': array([1. , 0.6, 1. , 1. , 0.5])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_six_hour_bins', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_afternoon', 'n_features': 7, 'features': ['activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_manual_six_hour_bins_remove_inactive_evening,"{'accuracy': array([0.90909091, 0.72727273, 0.63636364, 1.        , 0.7       ]), 'balanced_accuracy': array([0.91666667, 0.73333333, 0.71428571, 1.        , 0.66666667]), 'average_precision': array([0.96666667, 0.85833333, 0.875     , 1.        , 0.76111111]), 'f1': array([0.90909091, 0.72727273, 0.66666667, 1.        , 0.57142857]), 'precision': array([0.83333333, 0.66666667, 0.5       , 1.        , 0.66666667]), 'recall': array([1. , 0.8, 1. , 1. , 0.5])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_six_hour_bins', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_evening', 'n_features': 7, 'features': ['activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon']}"
person,Logistic Regression,LogisticRegression_manual_six_hour_bins_remove_inactive_morning,"{'accuracy': array([0.90909091, 0.72727273, 0.72727273, 0.90909091, 0.7       ]), 'balanced_accuracy': array([0.91666667, 0.73333333, 0.78571429, 0.92857143, 0.66666667]), 'average_precision': array([1.        , 0.85833333, 0.89285714, 0.95      , 0.79861111]), 'f1': array([0.90909091, 0.72727273, 0.72727273, 0.88888889, 0.57142857]), 'precision': array([0.83333333, 0.66666667, 0.57142857, 0.8       , 0.66666667]), 'recall': array([1. , 0.8, 1. , 1. , 0.5])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_six_hour_bins', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_morning', 'n_features': 7, 'features': ['activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_afternoon', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_manual_six_hour_bins_remove_inactive_night,"{'accuracy': array([0.72727273, 0.63636364, 0.54545455, 0.72727273, 0.8       ]), 'balanced_accuracy': array([0.75      , 0.63333333, 0.58928571, 0.73214286, 0.79166667]), 'average_precision': array([1.        , 0.79619048, 0.72916667, 0.73333333, 0.79861111]), 'f1': array([0.76923077, 0.6       , 0.54545455, 0.66666667, 0.75      ]), 'precision': array([0.625     , 0.6       , 0.42857143, 0.6       , 0.75      ]), 'recall': array([1.  , 0.6 , 0.75, 0.75, 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_six_hour_bins', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_night', 'n_features': 7, 'features': ['activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_manual_full_remove_min,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 1.        , 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 1.        , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.89285714]), 'f1': array([1.        , 0.90909091, 0.88888889, 1.        , 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_full', 'feature_set_type': 'ablation', 'feature_removed': 'min', 'n_features': 47, 'features': ['max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'inactive_ratio', 'longest_inactivity', 'is_constant_activity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_manual_full_remove_is_constant_activity,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 1.        , 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 1.        , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.89285714]), 'f1': array([1.        , 0.90909091, 0.88888889, 1.        , 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_full', 'feature_set_type': 'ablation', 'feature_removed': 'is_constant_activity', 'n_features': 47, 'features': ['min', 'max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_manual_full_remove_inactive_afternoon,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 1.        , 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 1.        , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.89285714]), 'f1': array([1.        , 0.90909091, 0.88888889, 1.        , 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_full', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_afternoon', 'n_features': 47, 'features': ['min', 'max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'inactive_ratio', 'longest_inactivity', 'is_constant_activity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_manual_full_remove_inactive_evening,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 1.        , 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 1.        , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.89285714]), 'f1': array([1.        , 0.90909091, 0.88888889, 1.        , 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_full', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_evening', 'n_features': 47, 'features': ['min', 'max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'inactive_ratio', 'longest_inactivity', 'is_constant_activity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon']}"
person,Logistic Regression,LogisticRegression_manual_full_remove_inactive_morning,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 1.        , 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 1.        , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.89285714]), 'f1': array([1.        , 0.90909091, 0.88888889, 1.        , 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_full', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_morning', 'n_features': 47, 'features': ['min', 'max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'inactive_ratio', 'longest_inactivity', 'is_constant_activity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_afternoon', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_manual_full_remove_inactive_night,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 1.        , 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 1.        , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.89285714]), 'f1': array([1.        , 0.90909091, 0.88888889, 1.        , 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_full', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_night', 'n_features': 47, 'features': ['min', 'max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'inactive_ratio', 'longest_inactivity', 'is_constant_activity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_manual_full_remove_inactive_ratio,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 1.        , 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 1.        , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.89285714]), 'f1': array([1.        , 0.90909091, 0.88888889, 1.        , 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_full', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_ratio', 'n_features': 47, 'features': ['min', 'max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'longest_inactivity', 'is_constant_activity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_automatic_all_candidates_remove_inactive_morning,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 1.        , 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 1.        , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.89285714]), 'f1': array([1.        , 0.90909091, 0.88888889, 1.        , 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_morning', 'n_features': 19, 'features': ['mean', 'sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_afternoon', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_automatic_all_candidates_remove_inactive_afternoon,"{'accuracy': array([1.        , 0.90909091, 0.81818182, 1.        , 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.85714286, 1.        , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.89285714]), 'f1': array([1.        , 0.90909091, 0.8       , 1.        , 0.75      ]), 'precision': array([1.        , 0.83333333, 0.66666667, 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_afternoon', 'n_features': 19, 'features': ['mean', 'sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_automatic_all_candidates_remove_inactive_evening,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 1.        , 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 1.        , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.91666667]), 'f1': array([1.        , 0.90909091, 0.88888889, 1.        , 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_evening', 'n_features': 19, 'features': ['mean', 'sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon']}"
person,Logistic Regression,LogisticRegression_automatic_all_candidates_remove_inactive_night,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 0.90909091, 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 0.875     , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.95      ]), 'f1': array([1.        , 0.90909091, 0.88888889, 0.85714286, 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 0.75, 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_night', 'n_features': 19, 'features': ['mean', 'sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_automatic_all_candidates_remove_inactive_ratio,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 0.90909091, 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 0.875     , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 0.95      , 1.        , 0.89285714]), 'f1': array([1.        , 0.90909091, 0.88888889, 0.85714286, 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 0.75, 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_ratio', 'n_features': 19, 'features': ['mean', 'sd', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
person,Logistic Regression,LogisticRegression_automatic_positive_permutation_remove_inactive_afternoon,"{'accuracy': array([1.        , 0.90909091, 0.90909091, 1.        , 0.8       ]), 'balanced_accuracy': array([1.        , 0.91666667, 0.92857143, 1.        , 0.79166667]), 'average_precision': array([1.        , 0.96666667, 1.        , 1.        , 0.8875    ]), 'f1': array([1.        , 0.90909091, 0.88888889, 1.        , 0.75      ]), 'precision': array([1.        , 0.83333333, 0.8       , 1.        , 0.75      ]), 'recall': array([1.  , 1.  , 1.  , 1.  , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_positive_permutation', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_afternoon', 'n_features': 10, 'features': ['IS', 'daily_mean_activity_variance', 'sd', 'activity_afternoon', 'RA', 'mean', 'activity_evening', '12_hour_night_activity', 'longest_inactivity', 'activity_night']}"
person,Decision Tree,DecisionTreeClassifier_manual_base_remove_inactive_ratio,"{'accuracy': array([0.63636364, 0.72727273, 1.        , 0.72727273, 0.7       ]), 'balanced_accuracy': array([0.63333333, 0.71666667, 1.        , 0.67857143, 0.70833333]), 'average_precision': array([0.78181818, 0.7       , 1.        , 0.61904762, 0.75      ]), 'f1': array([0.6       , 0.66666667, 1.        , 0.57142857, 0.66666667]), 'precision': array([0.6       , 0.75      , 1.        , 0.66666667, 0.6       ]), 'recall': array([0.6 , 0.6 , 1.  , 0.5 , 0.75])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_base', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_ratio', 'n_features': 6, 'features': ['mean', 'sd', 'day_night_ratio', 'longest_inactivity', 'mean_absolute_change_activity', 'daily_mean_activity_variance']}"
person,Decision Tree,DecisionTreeClassifier_manual_six_hour_bins_remove_inactive_afternoon,"{'accuracy': array([0.81818182, 0.45454545, 0.72727273, 0.72727273, 0.8       ]), 'balanced_accuracy': array([0.81666667, 0.46666667, 0.78571429, 0.78571429, 0.75      ]), 'average_precision': array([0.89090909, 0.54181818, 0.57142857, 0.67857143, 0.69375   ]), 'f1': array([0.8       , 0.5       , 0.72727273, 0.72727273, 0.66666667]), 'precision': array([0.8       , 0.42857143, 0.57142857, 0.57142857, 1.        ]), 'recall': array([0.8, 0.6, 1. , 1. , 0.5])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_six_hour_bins', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_afternoon', 'n_features': 7, 'features': ['activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_evening']}"
person,Decision Tree,DecisionTreeClassifier_manual_six_hour_bins_remove_inactive_evening,"{'accuracy': array([0.81818182, 0.54545455, 0.63636364, 0.72727273, 0.8       ]), 'balanced_accuracy': array([0.81666667, 0.55      , 0.66071429, 0.78571429, 0.75      ]), 'average_precision': array([0.89090909, 0.63181818, 0.46590909, 0.67857143, 0.7       ]), 'f1': array([0.8       , 0.54545455, 0.6       , 0.72727273, 0.66666667]), 'precision': array([0.8       , 0.5       , 0.5       , 0.57142857, 1.        ]), 'recall': array([0.8 , 0.6 , 0.75, 1.  , 0.5 ])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_six_hour_bins', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_evening', 'n_features': 7, 'features': ['activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon']}"
person,Decision Tree,DecisionTreeClassifier_manual_six_hour_bins_remove_inactive_morning,"{'accuracy': array([0.81818182, 0.45454545, 0.63636364, 0.72727273, 0.8       ]), 'balanced_accuracy': array([0.81666667, 0.46666667, 0.60714286, 0.78571429, 0.75      ]), 'average_precision': array([0.89090909, 0.54181818, 0.45      , 0.67857143, 0.70714286]), 'f1': array([0.8       , 0.5       , 0.5       , 0.72727273, 0.66666667]), 'precision': array([0.8       , 0.42857143, 0.5       , 0.57142857, 1.        ]), 'recall': array([0.8, 0.6, 0.5, 1. , 0.5])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_six_hour_bins', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_morning', 'n_features': 7, 'features': ['activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_afternoon', 'inactive_evening']}"
person,Decision Tree,DecisionTreeClassifier_manual_six_hour_bins_remove_inactive_night,"{'accuracy': array([0.81818182, 0.45454545, 0.63636364, 0.72727273, 0.8       ]), 'balanced_accuracy': array([0.81666667, 0.46666667, 0.60714286, 0.78571429, 0.75      ]), 'average_precision': array([0.85090909, 0.54181818, 0.45      , 0.67857143, 0.70714286]), 'f1': array([0.8       , 0.5       , 0.5       , 0.72727273, 0.66666667]), 'precision': array([0.8       , 0.42857143, 0.5       , 0.57142857, 1.        ]), 'recall': array([0.8, 0.6, 0.5, 1. , 0.5])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_six_hour_bins', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_night', 'n_features': 7, 'features': ['activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
person,Decision Tree,DecisionTreeClassifier_manual_full_remove_min,"{'accuracy': array([0.63636364, 0.81818182, 0.81818182, 0.90909091, 0.5       ]), 'balanced_accuracy': array([0.63333333, 0.81666667, 0.80357143, 0.875     , 0.5       ]), 'average_precision': array([0.50181818, 0.765     , 0.65340909, 0.89285714, 0.425     ]), 'f1': array([0.6       , 0.8       , 0.75      , 0.85714286, 0.44444444]), 'precision': array([0.6 , 0.8 , 0.75, 1.  , 0.4 ]), 'recall': array([0.6 , 0.8 , 0.75, 0.75, 0.5 ])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_full', 'feature_set_type': 'ablation', 'feature_removed': 'min', 'n_features': 47, 'features': ['max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'inactive_ratio', 'longest_inactivity', 'is_constant_activity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'daily_mean_activity_variance', 'IS', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
