name,feature_set,feature_set_type,n_features,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,average_precision_mean,average_precision_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std
DecisionTreeClassifier_manual_full_shuffled_y,manual_full,shuffled_y,46,0.5206649927780715,0.06911110576539234,0.5191819653473638,0.02521333457679727,0.36968185199544,0.014732314437032979,0.3988095849785994,0.10962308518123576,0.36931104655242586,0.021345432601922662,0.5051441578614537,0.23357239435676802
DecisionTreeClassifier_manual_full_inactivity_reduced,manual_full,inactivity_reduced,39,0.761506981320531,0.05091536294322506,0.7743777062801731,0.047451349281814936,0.5963929122153976,0.06127751212906061,0.7104490845723436,0.05570368246313564,0.6239966256075388,0.06226006345728168,0.8274285244148258,0.0588515372661462
DecisionTreeClassifier_automatic_all_candidates_baseline,automatic_all_candidates,inactivity_baseline,18,0.7202050412946861,0.0369840111470238,0.7238518591278398,0.052532322980631124,0.5481586312965435,0.062460515841594955,0.6487188984583119,0.07933211854147773,0.572406098657299,0.05500651791155063,0.7513967783830797,0.12116140000373356
DecisionTreeClassifier_automatic_all_candidates_shuffled_y,automatic_all_candidates,shuffled_y,18,0.5390602483935444,0.07871309716390933,0.4918196038850759,0.034714991030373524,0.35385855996353677,0.01946016085293005,0.30801754806227455,0.09476668713778283,0.3486380369722973,0.05256356665514114,0.3234851797675547,0.17113184215877728
DecisionTreeClassifier_automatic_all_candidates_inactivity_reduced,automatic_all_candidates,inactivity_reduced,13,0.7636122444784257,0.05028331006010822,0.7760871079895748,0.04750926666807539,0.5988651376185208,0.061664504100773634,0.7120787645007364,0.05634630563617697,0.6263027052721089,0.0619528649013639,0.8274285244148258,0.0588515372661462
DecisionTreeClassifier_automatic_positive_permutation_baseline,automatic_positive_permutation,inactivity_baseline,4,0.7202050412946861,0.0369840111470238,0.7238518591278398,0.052532322980631124,0.5497118464197766,0.06413839049572716,0.6487188984583119,0.07933211854147773,0.572406098657299,0.05500651791155063,0.7513967783830797,0.12116140000373356
DecisionTreeClassifier_automatic_positive_permutation_shuffled_y,automatic_positive_permutation,shuffled_y,4,0.5890325355037499,0.10143071096251874,0.504926946555256,0.02069033833233703,0.3566487786401344,0.01790256050845599,0.20357733617882748,0.14186501880952432,0.46449854742958185,0.12280039589567976,0.21608261909293516,0.25680743204666867
DecisionTreeClassifier_automatic_positive_permutation_inactivity_reduced,automatic_positive_permutation,inactivity_reduced,3,0.7668434359449113,0.051863979925286824,0.7767151980829643,0.04787546577376633,0.6028648190526799,0.06513227015493274,0.7133945483389554,0.05631499148004745,0.6333585012085203,0.06326146652577948,0.8207618577481591,0.06671910760550658
DecisionTreeClassifier_automatic_rfecv_selected_baseline,automatic_rfecv_selected,inactivity_baseline,1,0.7519055716281446,0.044936458900883346,0.745858407661595,0.051867215628855344,0.5747114141660727,0.06883419260058793,0.671899839184118,0.0747279567090798,0.625258085392944,0.07472720466538894,0.7315559786792664,0.09671678226139567
DecisionTreeClassifier_automatic_rfecv_selected_shuffled_y,automatic_rfecv_selected,shuffled_y,1,0.4514864466498335,0.08688161122364331,0.49172828210357533,0.021115911678557652,0.35049565256292736,0.025435379346614346,0.4311886702609594,0.09212590713731789,0.3490709969674003,0.0215362510450486,0.645307620934816,0.27291279817834524
