sample_type,classifier,name,scores,metadata
daily,Logistic Regression,LogisticRegression_manual_hourly_activity_shuffled_y,"{'accuracy': array([0.47395833, 0.52380952, 0.48369565, 0.50837989, 0.46596859]), 'balanced_accuracy': array([0.52725621, 0.46914265, 0.50208333, 0.49920043, 0.49659254]), 'average_precision': array([0.41211396, 0.39426427, 0.41072559, 0.3417815 , 0.34264036]), 'f1': array([0.47120419, 0.296875  , 0.43113772, 0.41333333, 0.44565217]), 'precision': array([0.35714286, 0.30645161, 0.34951456, 0.37349398, 0.35344828]), 'recall': array([0.69230769, 0.28787879, 0.5625    , 0.46268657, 0.60294118])}","{'analysis': 'validation_check', 'feature_set': 'manual_hourly_activity', 'feature_set_type': 'shuffled_y', 'n_features': 24, 'features': ['mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23'], 'shuffled_y': True}"
daily,Logistic Regression,LogisticRegression_manual_six_hour_bins_shuffled_y,"{'accuracy': array([0.49479167, 0.42857143, 0.41304348, 0.53631285, 0.56544503]), 'balanced_accuracy': array([0.49043004, 0.45916482, 0.43697917, 0.52452026, 0.54423721]), 'average_precision': array([0.39097733, 0.37327784, 0.33976313, 0.39444528, 0.37878147]), 'f1': array([0.38993711, 0.40659341, 0.37931034, 0.43537415, 0.43537415]), 'precision': array([0.32978723, 0.31896552, 0.3       , 0.4       , 0.40506329]), 'recall': array([0.47692308, 0.56060606, 0.515625  , 0.47761194, 0.47058824])}","{'analysis': 'validation_check', 'feature_set': 'manual_six_hour_bins', 'feature_set_type': 'shuffled_y', 'n_features': 8, 'features': ['activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening'], 'shuffled_y': True}"
daily,Logistic Regression,LogisticRegression_manual_full_shuffled_y,"{'accuracy': array([0.58854167, 0.51322751, 0.52173913, 0.52513966, 0.5078534 ]), 'balanced_accuracy': array([0.58758328, 0.50314117, 0.51302083, 0.54257729, 0.51267336]), 'average_precision': array([0.48639142, 0.43576266, 0.37066819, 0.38234444, 0.36710757]), 'f1': array([0.49032258, 0.4025974 , 0.41333333, 0.49101796, 0.43373494]), 'precision': array([0.42222222, 0.35227273, 0.36046512, 0.41      , 0.36734694]), 'recall': array([0.58461538, 0.46969697, 0.484375  , 0.6119403 , 0.52941176])}","{'analysis': 'validation_check', 'feature_set': 'manual_full', 'feature_set_type': 'shuffled_y', 'n_features': 46, 'features': ['min', 'max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'inactive_ratio', 'longest_inactivity', 'is_constant_activity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening'], 'shuffled_y': True}"
daily,Logistic Regression,LogisticRegression_automatic_all_candidates_shuffled_y,"{'accuracy': array([0.58854167, 0.5026455 , 0.5       , 0.54189944, 0.53926702]), 'balanced_accuracy': array([0.58758328, 0.5195861 , 0.50364583, 0.56196695, 0.5271999 ]), 'average_precision': array([0.39503529, 0.40332308, 0.38203052, 0.41917376, 0.34803694]), 'f1': array([0.49032258, 0.44705882, 0.41772152, 0.51190476, 0.42857143]), 'precision': array([0.42222222, 0.36538462, 0.35106383, 0.42574257, 0.38372093]), 'recall': array([0.58461538, 0.57575758, 0.515625  , 0.64179104, 0.48529412])}","{'analysis': 'validation_check', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'shuffled_y', 'n_features': 18, 'features': ['mean', 'sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening'], 'shuffled_y': True}"
daily,Logistic Regression,LogisticRegression_automatic_positive_permutation_shuffled_y,"{'accuracy': array([0.50520833, 0.42328042, 0.38586957, 0.53631285, 0.51308901]), 'balanced_accuracy': array([0.50205936, 0.46212121, 0.40520833, 0.51552505, 0.5068747 ]), 'average_precision': array([0.36391765, 0.33098202, 0.32478506, 0.35843742, 0.34961659]), 'f1': array([0.40251572, 0.4171123 , 0.34682081, 0.41134752, 0.41509434]), 'precision': array([0.34042553, 0.32231405, 0.27522936, 0.39189189, 0.36263736]), 'recall': array([0.49230769, 0.59090909, 0.46875   , 0.43283582, 0.48529412])}","{'analysis': 'validation_check', 'feature_set': 'automatic_positive_permutation', 'feature_set_type': 'shuffled_y', 'n_features': 16, 'features': ['sd', '12_hour_night_activity', 'mean_absolute_change_activity', 'activity_afternoon', 'inactive_night', 'longest_inactivity', 'inactive_evening', 'inactive_ratio', 'IV', 'activity_night', '12_hour_day_activity', 'inactive_morning', 'activity_evening', 'mean', 'day_night_ratio', 'inactive_afternoon'], 'shuffled_y': True}"
daily,Logistic Regression,LogisticRegression_automatic_rfecv_selected_shuffled_y,"{'accuracy': array([0.59895833, 0.52380952, 0.5       , 0.54189944, 0.53926702]), 'balanced_accuracy': array([0.5992126 , 0.5428677 , 0.49635417, 0.56496535, 0.5206241 ]), 'average_precision': array([0.40212038, 0.41931259, 0.38380791, 0.4199122 , 0.35188465]), 'f1': array([0.50322581, 0.47058824, 0.4025974 , 0.51764706, 0.41333333]), 'precision': array([0.43333333, 0.38461538, 0.34444444, 0.42718447, 0.37804878]), 'recall': array([0.6       , 0.60606061, 0.484375  , 0.65671642, 0.45588235])}","{'analysis': 'validation_check', 'feature_set': 'automatic_rfecv_selected', 'feature_set_type': 'shuffled_y', 'n_features': 15, 'features': ['sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_afternoon', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening'], 'shuffled_y': True}"
daily,Decision Tree,DecisionTreeClassifier_manual_base_shuffled_y,"{'accuracy': array([0.39583333, 0.53439153, 0.51086957, 0.43575419, 0.62303665]), 'balanced_accuracy': array([0.49448819, 0.46674058, 0.47916667, 0.48014392, 0.48702774]), 'average_precision': array([0.35413473, 0.33505545, 0.3365243 , 0.38394463, 0.33854355]), 'f1': array([0.47272727, 0.26666667, 0.34782609, 0.46560847, 0.02702703]), 'precision': array([0.33548387, 0.2962963 , 0.32432432, 0.36065574, 0.16666667]), 'recall': array([0.8       , 0.24242424, 0.375     , 0.65671642, 0.01470588])}","{'analysis': 'validation_check', 'feature_set': 'manual_base', 'feature_set_type': 'shuffled_y', 'n_features': 6, 'features': ['mean', 'sd', 'inactive_ratio', 'day_night_ratio', 'longest_inactivity', 'mean_absolute_change_activity'], 'shuffled_y': True}"
daily,Decision Tree,DecisionTreeClassifier_manual_activity_rhythm_shuffled_y,"{'accuracy': array([0.65104167, 0.60846561, 0.61413043, 0.39664804, 0.58638743]), 'balanced_accuracy': array([0.54845548, 0.50258684, 0.50364583, 0.49686834, 0.51775466]), 'average_precision': array([0.38536325, 0.33651172, 0.34828804, 0.39666344, 0.35691665]), 'f1': array([0.30927835, 0.21276596, 0.20224719, 0.52631579, 0.32478632]), 'precision': array([0.46875   , 0.35714286, 0.36      , 0.37267081, 0.3877551 ]), 'recall': array([0.23076923, 0.15151515, 0.140625  , 0.89552239, 0.27941176])}","{'analysis': 'validation_check', 'feature_set': 'manual_activity_rhythm', 'feature_set_type': 'shuffled_y', 'n_features': 2, 'features': ['IV', 'RA'], 'shuffled_y': True}"
daily,Decision Tree,DecisionTreeClassifier_manual_hourly_activity_shuffled_y,"{'accuracy': array([0.390625  , 0.42328042, 0.45652174, 0.58100559, 0.43455497]), 'balanced_accuracy': array([0.49430648, 0.47265336, 0.5140625 , 0.49127132, 0.42945959]), 'average_precision': array([0.33717116, 0.33467779, 0.3488344 , 0.36636345, 0.32589483]), 'f1': array([0.47533632, 0.43523316, 0.47368421, 0.19354839, 0.34146341]), 'precision': array([0.33544304, 0.33070866, 0.35714286, 0.34615385, 0.29166667]), 'recall': array([0.81538462, 0.63636364, 0.703125  , 0.13432836, 0.41176471])}","{'analysis': 'validation_check', 'feature_set': 'manual_hourly_activity', 'feature_set_type': 'shuffled_y', 'n_features': 24, 'features': ['mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23'], 'shuffled_y': True}"
daily,Decision Tree,DecisionTreeClassifier_manual_six_hour_bins_shuffled_y,"{'accuracy': array([0.39583333, 0.39153439, 0.38586957, 0.49162011, 0.57591623]), 'balanced_accuracy': array([0.48697759, 0.46932742, 0.51822917, 0.52778518, 0.47016978]), 'average_precision': array([0.33134592, 0.33520005, 0.35678279, 0.38649218, 0.33122525]), 'f1': array([0.46296296, 0.4549763 , 0.51914894, 0.49723757, 0.14736842]), 'precision': array([0.33112583, 0.33103448, 0.35672515, 0.39473684, 0.25925926]), 'recall': array([0.76923077, 0.72727273, 0.953125  , 0.67164179, 0.10294118])}","{'analysis': 'validation_check', 'feature_set': 'manual_six_hour_bins', 'feature_set_type': 'shuffled_y', 'n_features': 8, 'features': ['activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening'], 'shuffled_y': True}"
daily,Decision Tree,DecisionTreeClassifier_manual_full_shuffled_y,"{'accuracy': array([0.578125  , 0.42328042, 0.57065217, 0.58100559, 0.45026178]), 'balanced_accuracy': array([0.56468807, 0.50424982, 0.525     , 0.49127132, 0.51070062]), 'average_precision': array([0.384635  , 0.35206737, 0.38883415, 0.36636345, 0.35650929]), 'f1': array([0.45637584, 0.48341232, 0.37795276, 0.19354839, 0.48275862]), 'precision': array([0.4047619 , 0.35172414, 0.38095238, 0.34615385, 0.36296296]), 'recall': array([0.52307692, 0.77272727, 0.375     , 0.13432836, 0.72058824])}","{'analysis': 'validation_check', 'feature_set': 'manual_full', 'feature_set_type': 'shuffled_y', 'n_features': 46, 'features': ['min', 'max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'inactive_ratio', 'longest_inactivity', 'is_constant_activity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening'], 'shuffled_y': True}"
daily,Decision Tree,DecisionTreeClassifier_automatic_all_candidates_shuffled_y,"{'accuracy': array([0.609375  , 0.40740741, 0.48913043, 0.59776536, 0.59162304]), 'balanced_accuracy': array([0.54700182, 0.44992609, 0.46614583, 0.51365938, 0.4823649 ]), 'average_precision': array([0.37487216, 0.32712818, 0.34382886, 0.37774482, 0.34571878]), 'f1': array([0.38016529, 0.41052632, 0.34722222, 0.25      , 0.15217391]), 'precision': array([0.41071429, 0.31451613, 0.3125    , 0.4137931 , 0.29166667]), 'recall': array([0.35384615, 0.59090909, 0.390625  , 0.17910448, 0.10294118])}","{'analysis': 'validation_check', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'shuffled_y', 'n_features': 18, 'features': ['mean', 'sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening'], 'shuffled_y': True}"
daily,Decision Tree,DecisionTreeClassifier_automatic_positive_permutation_shuffled_y,"{'accuracy': array([0.66666667, 0.64021164, 0.39130435, 0.59776536, 0.64921466]), 'balanced_accuracy': array([0.53022411, 0.50240207, 0.46770833, 0.51365938, 0.51064084]), 'average_precision': array([0.36486647, 0.35637892, 0.32384996, 0.37774482, 0.36040372]), 'f1': array([0.17948718, 0.08108108, 0.45098039, 0.25      , 0.05633803]), 'precision': array([0.53846154, 0.375     , 0.32857143, 0.4137931 , 0.66666667]), 'recall': array([0.10769231, 0.04545455, 0.71875   , 0.17910448, 0.02941176])}","{'analysis': 'validation_check', 'feature_set': 'automatic_positive_permutation', 'feature_set_type': 'shuffled_y', 'n_features': 4, 'features': ['inactive_ratio', '12_hour_day_activity', 'sd', '12_hour_night_activity'], 'shuffled_y': True}"
daily,Decision Tree,DecisionTreeClassifier_automatic_rfecv_selected_shuffled_y,"{'accuracy': array([0.59375   , 0.5026455 , 0.38043478, 0.42458101, 0.35602094]), 'balanced_accuracy': array([0.50890369, 0.48096822, 0.46302083, 0.52218817, 0.4835605 ]), 'average_precision': array([0.33761047, 0.34911139, 0.32031014, 0.39688469, 0.34856158]), 'f1': array([0.29090909, 0.36486486, 0.45192308, 0.54222222, 0.5060241 ]), 'precision': array([0.35555556, 0.32926829, 0.32638889, 0.38607595, 0.3480663 ]), 'recall': array([0.24615385, 0.40909091, 0.734375  , 0.91044776, 0.92647059])}","{'analysis': 'validation_check', 'feature_set': 'automatic_rfecv_selected', 'feature_set_type': 'shuffled_y', 'n_features': 1, 'features': ['inactive_ratio'], 'shuffled_y': True}"
