sample_type,classifier,name,scores,metadata
daily,Random Forest,RandomForestClassifier_manual_full_remove_longest_inactivity,"{'accuracy': array([0.88947368, 0.79473684, 0.87709497, 0.75661376, 0.81283422]), 'balanced_accuracy': array([0.88192249, 0.79275396, 0.87616311, 0.74593023, 0.79186352]), 'average_precision': array([0.94466379, 0.85399337, 0.93169635, 0.71193988, 0.75377218]), 'f1': array([0.85517241, 0.7483871 , 0.83333333, 0.65151515, 0.71544715]), 'precision': array([0.86111111, 0.71604938, 0.79710145, 0.59722222, 0.6984127 ]), 'recall': array([0.84931507, 0.78378378, 0.87301587, 0.71666667, 0.73333333])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_full', 'feature_set_type': 'ablation', 'feature_removed': 'longest_inactivity', 'n_features': 45, 'features': ['min', 'max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'inactive_ratio', 'is_constant_activity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
daily,Random Forest,RandomForestClassifier_manual_full_remove_inactive_ratio,"{'accuracy': array([0.89473684, 0.81052632, 0.88826816, 0.78306878, 0.81283422]), 'balanced_accuracy': array([0.886196  , 0.80813141, 0.88840996, 0.78313953, 0.79625984]), 'average_precision': array([0.94502798, 0.85427092, 0.93173759, 0.69868313, 0.79634661]), 'f1': array([0.86111111, 0.76623377, 0.84848485, 0.6962963 , 0.72      ]), 'precision': array([0.87323944, 0.7375    , 0.8115942 , 0.62666667, 0.69230769]), 'recall': array([0.84931507, 0.7972973 , 0.88888889, 0.78333333, 0.75      ])}","{'analysis': 'feature_ablation', 'feature_set': 'manual_full', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_ratio', 'n_features': 45, 'features': ['min', 'max', 'mean', 'median', 'sd', 'mean_activity_0', 'mean_activity_1', 'mean_activity_2', 'mean_activity_3', 'mean_activity_4', 'mean_activity_5', 'mean_activity_6', 'mean_activity_7', 'mean_activity_8', 'mean_activity_9', 'mean_activity_10', 'mean_activity_11', 'mean_activity_12', 'mean_activity_13', 'mean_activity_14', 'mean_activity_15', 'mean_activity_16', 'mean_activity_17', 'mean_activity_18', 'mean_activity_19', 'mean_activity_20', 'mean_activity_21', 'mean_activity_22', 'mean_activity_23', 'longest_inactivity', 'is_constant_activity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
daily,Random Forest,RandomForestClassifier_automatic_all_candidates_remove_inactive_morning,"{'accuracy': array([0.88421053, 0.8       , 0.87150838, 0.76719577, 0.80748663]), 'balanced_accuracy': array([0.88280061, 0.79461789, 0.87185276, 0.75813953, 0.79232283]), 'average_precision': array([0.95136643, 0.8506387 , 0.91682277, 0.67700262, 0.82667466]), 'f1': array([0.85333333, 0.75      , 0.82706767, 0.66666667, 0.71428571]), 'precision': array([0.83116883, 0.73076923, 0.78571429, 0.61111111, 0.68181818]), 'recall': array([0.87671233, 0.77027027, 0.87301587, 0.73333333, 0.75      ])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_morning', 'n_features': 17, 'features': ['mean', 'sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_afternoon', 'inactive_evening']}"
daily,Random Forest,RandomForestClassifier_automatic_all_candidates_remove_inactive_afternoon,"{'accuracy': array([0.88947368, 0.80526316, 0.8603352 , 0.76190476, 0.80748663]), 'balanced_accuracy': array([0.8844983 , 0.79892824, 0.85960591, 0.7498062 , 0.79232283]), 'average_precision': array([0.95731671, 0.85740442, 0.91551437, 0.67795364, 0.81612941]), 'f1': array([0.85714286, 0.75496689, 0.81203008, 0.65648855, 0.71428571]), 'precision': array([0.85135135, 0.74025974, 0.77142857, 0.6056338 , 0.68181818]), 'recall': array([0.8630137 , 0.77027027, 0.85714286, 0.71666667, 0.75      ])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_afternoon', 'n_features': 17, 'features': ['mean', 'sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_evening']}"
daily,Random Forest,RandomForestClassifier_automatic_all_candidates_remove_inactive_evening,"{'accuracy': array([0.90526316, 0.78947368, 0.88268156, 0.75661376, 0.80748663]), 'balanced_accuracy': array([0.89731882, 0.7859972 , 0.88047345, 0.74593023, 0.79232283]), 'average_precision': array([0.95598396, 0.83798801, 0.91918982, 0.68320981, 0.80789465]), 'f1': array([0.875     , 0.74025974, 0.83969466, 0.65151515, 0.71428571]), 'precision': array([0.88732394, 0.7125    , 0.80882353, 0.59722222, 0.68181818]), 'recall': array([0.8630137 , 0.77027027, 0.87301587, 0.71666667, 0.75      ])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_evening', 'n_features': 17, 'features': ['mean', 'sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon']}"
daily,Random Forest,RandomForestClassifier_automatic_all_candidates_remove_longest_inactivity,"{'accuracy': array([0.88421053, 0.78421053, 0.87709497, 0.76190476, 0.80213904]), 'balanced_accuracy': array([0.8802248 , 0.78413327, 0.87616311, 0.7498062 , 0.7839895 ]), 'average_precision': array([0.94759319, 0.84897354, 0.92876987, 0.689185  , 0.78600597]), 'f1': array([0.85135135, 0.7388535 , 0.83333333, 0.65648855, 0.704     ]), 'precision': array([0.84      , 0.69879518, 0.79710145, 0.6056338 , 0.67692308]), 'recall': array([0.8630137 , 0.78378378, 0.87301587, 0.71666667, 0.73333333])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'ablation', 'feature_removed': 'longest_inactivity', 'n_features': 17, 'features': ['mean', 'sd', 'inactive_ratio', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
daily,Random Forest,RandomForestClassifier_automatic_all_candidates_remove_inactive_ratio,"{'accuracy': array([0.88421053, 0.78947368, 0.88826816, 0.76719577, 0.82887701]), 'balanced_accuracy': array([0.8802248 , 0.78844362, 0.88840996, 0.75368217, 0.82125984]), 'average_precision': array([0.95424227, 0.85155773, 0.92288887, 0.67949692, 0.82873657]), 'f1': array([0.85135135, 0.74358974, 0.84848485, 0.66153846, 0.75      ]), 'precision': array([0.84      , 0.70731707, 0.8115942 , 0.61428571, 0.70588235]), 'recall': array([0.8630137 , 0.78378378, 0.88888889, 0.71666667, 0.8       ])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_all_candidates', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_ratio', 'n_features': 17, 'features': ['mean', 'sd', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'IV', 'RA', 'activity_night', 'activity_morning', 'activity_afternoon', 'activity_evening', 'inactive_night', 'inactive_morning', 'inactive_afternoon', 'inactive_evening']}"
daily,Random Forest,RandomForestClassifier_automatic_positive_permutation_remove_longest_inactivity,"{'accuracy': array([0.87894737, 0.75263158, 0.87709497, 0.75661376, 0.81283422]), 'balanced_accuracy': array([0.8785271 , 0.7582712 , 0.87978927, 0.75930233, 0.81824147]), 'average_precision': array([0.9255181 , 0.77753317, 0.92817153, 0.6239657 , 0.72394207]), 'f1': array([0.84768212, 0.71165644, 0.8358209 , 0.66666667, 0.74074074]), 'precision': array([0.82051282, 0.65168539, 0.78873239, 0.58974359, 0.66666667]), 'recall': array([0.87671233, 0.78378378, 0.88888889, 0.76666667, 0.83333333])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_positive_permutation', 'feature_set_type': 'ablation', 'feature_removed': 'longest_inactivity', 'n_features': 3, 'features': ['12_hour_night_activity', 'sd', 'RA']}"
daily,Random Forest,RandomForestClassifier_automatic_rfecv_selected_remove_inactive_morning,"{'accuracy': array([0.88421053, 0.79473684, 0.87150838, 0.74603175, 0.80213904]), 'balanced_accuracy': array([0.87764899, 0.79030755, 0.87185276, 0.73817829, 0.7839895 ]), 'average_precision': array([0.9539423 , 0.83267529, 0.91965914, 0.65626897, 0.80172388]), 'f1': array([0.84931507, 0.74509804, 0.82706767, 0.64179104, 0.704     ]), 'precision': array([0.84931507, 0.72151899, 0.78571429, 0.58108108, 0.67692308]), 'recall': array([0.84931507, 0.77027027, 0.87301587, 0.71666667, 0.73333333])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_rfecv_selected', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_morning', 'n_features': 12, 'features': ['mean', 'sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'RA', 'activity_afternoon', 'activity_evening', 'inactive_evening']}"
daily,Random Forest,RandomForestClassifier_automatic_rfecv_selected_remove_inactive_evening,"{'accuracy': array([0.91578947, 0.78421053, 0.88268156, 0.74074074, 0.80748663]), 'balanced_accuracy': array([0.90329001, 0.78168686, 0.88409962, 0.72984496, 0.79232283]), 'average_precision': array([0.95576691, 0.82788429, 0.92393787, 0.67376529, 0.7962773 ]), 'f1': array([0.88571429, 0.73548387, 0.84210526, 0.63157895, 0.71428571]), 'precision': array([0.92537313, 0.7037037 , 0.8       , 0.57534247, 0.68181818]), 'recall': array([0.84931507, 0.77027027, 0.88888889, 0.7       , 0.75      ])}","{'analysis': 'feature_ablation', 'feature_set': 'automatic_rfecv_selected', 'feature_set_type': 'ablation', 'feature_removed': 'inactive_evening', 'n_features': 12, 'features': ['mean', 'sd', 'inactive_ratio', 'longest_inactivity', '12_hour_day_activity', '12_hour_night_activity', 'day_night_ratio', 'mean_absolute_change_activity', 'RA', 'activity_afternoon', 'activity_evening', 'inactive_morning']}"
