name,feature_set,feature_set_type,n_features,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,average_precision_mean,average_precision_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std
RandomForestClassifier_manual_base_baseline,manual_base,inactivity_baseline,7,0.849090909090909,0.12928282788822673,0.8400000000000001,0.13928388277184117,0.9147380952380951,0.08587895557898845,0.8076190476190476,0.17305052805689725,0.8433333333333334,0.13482498944104457,0.78,0.20396078054371142
RandomForestClassifier_manual_base_shuffled_y,manual_base,shuffled_y,7,0.52,0.19055378191380223,0.5135714285714286,0.19403315750961722,0.48975396825396816,0.0997898787666264,0.44333333333333336,0.2129278553992837,0.43,0.208806130178211,0.47000000000000003,0.23790754506740638
RandomForestClassifier_manual_base_inactivity_reduced,manual_base,inactivity_reduced,6,0.8309090909090908,0.149887009785636,0.8233333333333335,0.1569146972791976,0.9278333333333333,0.06430310170504137,0.7942857142857143,0.1855163780656906,0.8133333333333332,0.1654623152798781,0.78,0.20396078054371142
RandomForestClassifier_manual_activity_rhythm_baseline,manual_activity_rhythm,inactivity_baseline,3,0.6836363636363637,0.09797958971132716,0.659047619047619,0.09506710841316686,0.7882936507936508,0.05166752004756917,0.5845454545454546,0.13452088227704664,0.6833333333333333,0.1855921454276674,0.58,0.19646882704388502
RandomForestClassifier_manual_activity_rhythm_shuffled_y,manual_activity_rhythm,shuffled_y,3,0.54,0.145863062691866,0.5083333333333334,0.16159634489928063,0.5749715007215006,0.20108633443975052,0.37873015873015875,0.23183212143075627,0.42666666666666664,0.2751968992073372,0.35,0.20976176963403032
RandomForestClassifier_manual_activity_rhythm_inactivity_reduced,manual_activity_rhythm,inactivity_reduced,3,0.6836363636363637,0.09797958971132716,0.659047619047619,0.09506710841316686,0.7882936507936508,0.05166752004756917,0.5845454545454546,0.13452088227704664,0.6833333333333333,0.1855921454276674,0.58,0.19646882704388502
RandomForestClassifier_manual_hourly_activity_baseline,manual_hourly_activity,inactivity_baseline,24,0.7963636363636365,0.06744449814905965,0.7947619047619048,0.06357900793055131,0.8125317460317462,0.10132543878624706,0.7602164502164502,0.06468181495856921,0.7666666666666666,0.12247448713915891,0.78,0.12884098726725127
RandomForestClassifier_manual_hourly_activity_shuffled_y,manual_hourly_activity,shuffled_y,24,0.5381818181818182,0.04685126809718228,0.4854761904761905,0.07898304878557713,0.4946976911976912,0.1268876121394564,0.2848484848484848,0.24513634443826282,0.3,0.24494897427831783,0.29,0.2690724809414742
RandomForestClassifier_manual_hourly_activity_inactivity_reduced,manual_hourly_activity,inactivity_reduced,24,0.7963636363636365,0.06744449814905965,0.7947619047619048,0.06357900793055131,0.8125317460317462,0.10132543878624706,0.7602164502164502,0.06468181495856921,0.7666666666666666,0.12247448713915891,0.78,0.12884098726725127
RandomForestClassifier_manual_six_hour_bins_baseline,manual_six_hour_bins,inactivity_baseline,8,0.7236363636363636,0.07748100273695463,0.7178571428571429,0.08720268568124882,0.7304761904761905,0.08536419908404679,0.6466666666666666,0.09797958971132714,0.7066666666666667,0.14966629547095767,0.65,0.20976176963403032
RandomForestClassifier_manual_six_hour_bins_shuffled_y,manual_six_hour_bins,shuffled_y,8,0.4254545454545454,0.10639082791511122,0.38523809523809527,0.08417466453547567,0.4675588023088023,0.1259799388642554,0.19158730158730158,0.09998689760472514,0.22999999999999998,0.16,0.18,0.09273618495495704
RandomForestClassifier_manual_six_hour_bins_inactivity_reduced,manual_six_hour_bins,inactivity_reduced,4,0.6309090909090909,0.11113241301771729,0.6383333333333333,0.10750309809383748,0.7277460317460316,0.14968310020262338,0.5540293040293041,0.15612519166994343,0.5588888888888889,0.15086581397772159,0.61,0.265329983228432
RandomForestClassifier_manual_full_baseline,manual_full,inactivity_baseline,48,0.7963636363636365,0.06744449814905965,0.7947619047619048,0.06357900793055131,0.9308095238095238,0.05736536045819696,0.7602164502164502,0.06468181495856921,0.7666666666666666,0.12247448713915891,0.78,0.12884098726725127
RandomForestClassifier_manual_full_shuffled_y,manual_full,shuffled_y,48,0.48,0.09932000206361936,0.42976190476190473,0.07955374400957534,0.5026904761904761,0.14819916817995818,0.23181818181818184,0.2114491518111456,0.21666666666666665,0.19436506316151,0.25,0.23237900077244503
RandomForestClassifier_manual_full_inactivity_reduced,manual_full,inactivity_reduced,41,0.8145454545454547,0.12877040879727836,0.8140476190476191,0.13441398804218965,0.9083095238095238,0.07758911196027818,0.7811111111111111,0.1458732749535672,0.78,0.12884098726725127,0.79,0.18
RandomForestClassifier_automatic_all_candidates_baseline,automatic_all_candidates,inactivity_baseline,20,0.8145454545454547,0.12877040879727836,0.8140476190476191,0.13441398804218965,0.9155317460317459,0.07700465934668183,0.7811111111111111,0.1458732749535672,0.78,0.12884098726725127,0.79,0.18
RandomForestClassifier_automatic_all_candidates_shuffled_y,automatic_all_candidates,shuffled_y,20,0.52,0.128359000688893,0.4704761904761904,0.1332533773869691,0.49984126984126986,0.14495288371868395,0.2644444444444444,0.24888888888888888,0.27,0.24819347291981714,0.26,0.24979991993593592
RandomForestClassifier_automatic_all_candidates_inactivity_reduced,automatic_all_candidates,inactivity_reduced,15,0.8309090909090908,0.13842084589581294,0.8200000000000001,0.14809906594348707,0.9111666666666667,0.08775850702670118,0.7809523809523808,0.18220120447341898,0.8333333333333334,0.13944333775567927,0.74,0.21540659228538014
