name,feature_set,feature_set_type,n_features,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,average_precision_mean,average_precision_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std
LogisticRegression_manual_base_remove_inactive_ratio,manual_base,ablation,6,0.9236363636363636,0.07398905436136655,0.925,0.0763762615825973,0.9481666666666666,0.0446728851392729,0.9136363636363637,0.09136250564655354,0.8833333333333334,0.09999999999999999,0.95,0.09999999999999999
LogisticRegression_manual_six_hour_bins_remove_inactive_afternoon,manual_six_hour_bins,ablation,7,0.7563636363636363,0.13141317090612836,0.7695238095238095,0.1417208779828711,0.8460714285714286,0.09361685556703182,0.7250505050505051,0.15937639928584624,0.660952380952381,0.13166989576682733,0.82,0.22271057451320087
LogisticRegression_manual_six_hour_bins_remove_inactive_evening,manual_six_hour_bins,ablation,7,0.7945454545454546,0.13698042328608992,0.8061904761904761,0.12883218707413086,0.892222222222222,0.08460875826596585,0.7748917748917747,0.15751866146026194,0.7333333333333333,0.16996731711975951,0.86,0.19595917942265426
LogisticRegression_manual_six_hour_bins_remove_inactive_morning,manual_six_hour_bins,ablation,7,0.7945454545454546,0.09405467022820045,0.8061904761904763,0.10234883217072883,0.8999603174603173,0.0700954070333828,0.7647907647907648,0.12363415397855389,0.7076190476190475,0.09616689951515689,0.86,0.19595917942265426
LogisticRegression_manual_six_hour_bins_remove_inactive_night,manual_six_hour_bins,ablation,7,0.6872727272727273,0.08787669798977873,0.6992857142857144,0.07567758919038672,0.8114603174603175,0.0988145259140581,0.6662703962703962,0.08555685501615382,0.6007142857142858,0.10247946533977689,0.77,0.12884098726725124
LogisticRegression_manual_full_remove_min,manual_full,ablation,47,0.9236363636363636,0.07398905436136655,0.9273809523809524,0.07626484465736648,0.9619047619047618,0.0395840046488008,0.9095959595959595,0.09191919191919191,0.8766666666666667,0.10413666234542206,0.95,0.09999999999999999
LogisticRegression_manual_full_remove_is_constant_activity,manual_full,ablation,47,0.9236363636363636,0.07398905436136655,0.9273809523809524,0.07626484465736648,0.9619047619047618,0.0395840046488008,0.9095959595959595,0.09191919191919191,0.8766666666666667,0.10413666234542206,0.95,0.09999999999999999
LogisticRegression_manual_full_remove_inactive_afternoon,manual_full,ablation,47,0.9236363636363636,0.07398905436136655,0.9273809523809524,0.07626484465736648,0.9619047619047618,0.0395840046488008,0.9095959595959595,0.09191919191919191,0.8766666666666667,0.10413666234542206,0.95,0.09999999999999999
LogisticRegression_manual_full_remove_inactive_evening,manual_full,ablation,47,0.9236363636363636,0.07398905436136655,0.9273809523809524,0.07626484465736648,0.9619047619047618,0.0395840046488008,0.9095959595959595,0.09191919191919191,0.8766666666666667,0.10413666234542206,0.95,0.09999999999999999
LogisticRegression_manual_full_remove_inactive_morning,manual_full,ablation,47,0.9236363636363636,0.07398905436136655,0.9273809523809524,0.07626484465736648,0.9619047619047618,0.0395840046488008,0.9095959595959595,0.09191919191919191,0.8766666666666667,0.10413666234542206,0.95,0.09999999999999999
LogisticRegression_manual_full_remove_inactive_night,manual_full,ablation,47,0.9236363636363636,0.07398905436136655,0.9273809523809524,0.07626484465736648,0.9619047619047618,0.0395840046488008,0.9095959595959595,0.09191919191919191,0.8766666666666667,0.10413666234542206,0.95,0.09999999999999999
LogisticRegression_manual_full_remove_inactive_ratio,manual_full,ablation,47,0.9236363636363636,0.07398905436136655,0.9273809523809524,0.07626484465736648,0.9619047619047618,0.0395840046488008,0.9095959595959595,0.09191919191919191,0.8766666666666667,0.10413666234542206,0.95,0.09999999999999999
LogisticRegression_automatic_all_candidates_remove_inactive_morning,automatic_all_candidates,ablation,19,0.9236363636363636,0.07398905436136655,0.9273809523809524,0.07626484465736648,0.9619047619047618,0.0395840046488008,0.9095959595959595,0.09191919191919191,0.8766666666666667,0.10413666234542206,0.95,0.09999999999999999
LogisticRegression_automatic_all_candidates_remove_inactive_afternoon,automatic_all_candidates,ablation,19,0.9054545454545455,0.0855898348795623,0.9130952380952382,0.08123201004396177,0.9619047619047618,0.0395840046488008,0.8918181818181818,0.10222322034087707,0.85,0.13333333333333336,0.95,0.09999999999999999
LogisticRegression_automatic_all_candidates_remove_inactive_evening,automatic_all_candidates,ablation,19,0.9236363636363636,0.07398905436136655,0.9273809523809524,0.07626484465736648,0.9666666666666666,0.03162277660168381,0.9095959595959595,0.09191919191919191,0.8766666666666667,0.10413666234542206,0.95,0.09999999999999999
LogisticRegression_automatic_all_candidates_remove_inactive_night,automatic_all_candidates,ablation,19,0.9054545454545455,0.06340216645150068,0.9023809523809524,0.06844979291173832,0.9733333333333333,0.022607766610417582,0.881024531024531,0.08092279530256632,0.8766666666666667,0.10413666234542206,0.9,0.1224744871391589
LogisticRegression_automatic_all_candidates_remove_inactive_ratio,automatic_all_candidates,ablation,19,0.9054545454545455,0.06340216645150068,0.9023809523809524,0.06844979291173832,0.9619047619047618,0.0395840046488008,0.881024531024531,0.08092279530256632,0.8766666666666667,0.10413666234542206,0.9,0.1224744871391589
LogisticRegression_automatic_positive_permutation_remove_inactive_afternoon,automatic_positive_permutation,ablation,10,0.9236363636363636,0.07398905436136655,0.9273809523809524,0.07626484465736648,0.9708333333333334,0.043620841094341355,0.9095959595959595,0.09191919191919191,0.8766666666666667,0.10413666234542206,0.95,0.09999999999999999
